look_id,material,share
alexander-mcqueen|FW2015|026,wool,0.5
alexander-mcqueen|FW2015|027,wool,1.0
alexander-mcqueen|FW2015|028,silk,0.4
alexander-mcqueen|FW2015|028,polyester,0.6
alexander-mcqueen|FW2015|029,viscose,1.0
alexander-mcqueen|FW2015|030,elastane,0.1
alexander-mcqueen|FW2015|030,wool,0.9
alexander-mcqueen|FW2015|031,wool,1.0
alexander-mcqueen|FW2015|033,other,0.4
alexander-mcqueen|FW2015|033,wool,0.6
alexander-mcqueen|FW2015|034,polyester,0.2
alexander-mcqueen|FW2015|034,wool,0.8
alexander-mcqueen|FW2015|035,cotton,0.4
alexander-mcqueen|FW2015|035,wool,0.6
alexander-mcqueen|FW2015|038,cotton,0.7
alexander-mcqueen|FW2015|038,polyester,0.3
alexander-mcqueen|FW2015|039,cotton,0.7
alexander-mcqueen|FW2015|039,polyester,0.3
alexander-mcqueen|FW2015|040,viscose,0.4
alexander-mcqueen|FW2015|040,polyester,0.6
alexander-mcqueen|FW2015|041,cotton,0.3
alexander-mcqueen|FW2015|041,polyester,0.2
alexander-mcqueen|FW2015|041,denim,0.5
alexander-mcqueen|FW2015|042,silk,0.6
alexander-mcqueen|FW2015|042,polyester,0.4
alexander-mcqueen|FW2015|044,polyester,0.5
alexander-mcqueen|FW2015|044,silk,0.5
alexander-mcqueen|FW2015|046,polyester,0.5
alexander-mcqueen|FW2015|046,viscose,0.5
alexander-mcqueen|FW2015|050,elastane,0.2
alexander-mcqueen|FW2015|050,viscose,0.6
alexander-mcqueen|FW2015|050,polyester,0.2
alexander-mcqueen|FW2015|051,polyester,0.2
alexander-mcqueen|FW2015|051,leather,0.2
alexander-mcqueen|FW2015|051,viscose,0.6
alexander-mcqueen|FW2015|052,silk,1.0
alexander-mcqueen|FW2015|054,viscose,0.8
alexander-mcqueen|FW2015|054,polyester,0.2
alexander-mcqueen|FW2015|055,silk,0.6
alexander-mcqueen|FW2015|055,polyester,0.4
alexander-mcqueen|FW2015|057,wool,0.45
alexander-mcqueen|FW2015|057,leather,0.55
alexander-mcqueen|FW2015|059,leather,0.7
alexander-mcqueen|FW2015|059,other,0.3
alexander-mcqueen|FW2015|060,leather,1.0
alexander-mcqueen|FW2016|001,leather,0.05
alexander-mcqueen|FW2016|001,other,0.95
alexander-mcqueen|FW2016|002,wool,1.0
alexander-mcqueen|FW2016|003,nylon,0.1
alexander-mcqueen|FW2016|003,leather,0.3
alexander-mcqueen|FW2016|003,wool,0.6
alexander-mcqueen|FW2016|005,polyester,0.3
alexander-mcqueen|FW2016|005,leather,0.7
alexander-mcqueen|FW2016|008,wool,0.7
alexander-mcqueen|FW2016|008,silk,0.3
alexander-mcqueen|FW2016|010,polyester,1.0
alexander-mcqueen|FW2016|013,polyester,1.0
alexander-mcqueen|FW2016|015,leather,1.0
alexander-mcqueen|FW2016|018,polyester,1.0
alexander-mcqueen|FW2016|019,silk,0.2
alexander-mcqueen|FW2016|019,polyester,0.8
alexander-mcqueen|FW2016|021,wool,0.7
alexander-mcqueen|FW2016|021,denim,0.3
alexander-mcqueen|FW2016|023,polyester,0.8
alexander-mcqueen|FW2016|023,cotton,0.2
alexander-mcqueen|FW2016|024,polyester,0.5
alexander-mcqueen|FW2016|024,leather,0.5
alexander-mcqueen|FW2016|025,polyester,1.0
alexander-mcqueen|FW2016|026,silk,0.5
alexander-mcqueen|FW2016|026,polyester,0.5
alexander-mcqueen|FW2016|031,polyester,1.0
alexander-mcqueen|FW2016|033,wool,0.5
alexander-mcqueen|FW2016|033,polyester,0.5
alexander-mcqueen|FW2016|034,wool,1.0
alexander-mcqueen|FW2016|035,silk,0.4
alexander-mcqueen|FW2016|035,polyester,0.6
alexander-mcqueen|FW2016|036,viscose,1.0
alexander-mcqueen|FW2016|038,wool,1.0
alexander-mcqueen|FW2016|041,leather,0.5
alexander-mcqueen|FW2016|041,wool,0.5
alexander-mcqueen|FW2016|043,polyester,0.4
alexander-mcqueen|FW2016|043,leather,0.6
alexander-mcqueen|FW2016|044,cotton,0.6
alexander-mcqueen|FW2016|044,polyester,0.4
alexander-mcqueen|FW2016|045,polyester,0.3
alexander-mcqueen|FW2016|045,cotton,0.7
alexander-mcqueen|FW2016|046,polyester,0.4
alexander-mcqueen|FW2016|046,viscose,0.6
alexander-mcqueen|FW2016|047,polyester,0.3
alexander-mcqueen|FW2016|047,denim,0.5
alexander-mcqueen|FW2016|047,cotton,0.2
alexander-mcqueen|FW2016|048,silk,0.6
alexander-mcqueen|FW2016|048,polyester,0.4
alexander-mcqueen|FW2016|049,polyester,0.5
alexander-mcqueen|FW2016|049,silk,0.5
alexander-mcqueen|FW2016|050,silk,0.5
alexander-mcqueen|FW2016|050,polyester,0.5
alexander-mcqueen|FW2016|051,silk,0.5
alexander-mcqueen|FW2016|051,polyester,0.5
alexander-mcqueen|FW2016|052,polyester,0.5
alexander-mcqueen|FW2016|052,viscose,0.5
alexander-mcqueen|FW2016|053,polyester,0.4
alexander-mcqueen|FW2016|053,viscose,0.6
alexander-mcqueen|FW2016|054,polyester,1.0
alexander-mcqueen|FW2016|055,wool,0.8
alexander-mcqueen|FW2016|055,silk,0.2
alexander-mcqueen|FW2016|056,wool,0.8
alexander-mcqueen|FW2016|056,silk,0.2
alexander-mcqueen|FW2016|057,leather,1.0
alexander-mcqueen|FW2016|058,leather,1.0
alexander-mcqueen|FW2016|059,leather,1.0
alexander-mcqueen|FW2016|060,nylon,0.1
alexander-mcqueen|FW2016|060,viscose,0.9
alexander-mcqueen|FW2017|001,other,0.3
alexander-mcqueen|FW2017|001,viscose,0.7
alexander-mcqueen|FW2017|002,wool,0.7
alexander-mcqueen|FW2017|002,nylon,0.3
alexander-mcqueen|FW2017|003,elastane,0.1
alexander-mcqueen|FW2017|003,leather,0.7
alexander-mcqueen|FW2017|003,nylon,0.2
alexander-mcqueen|FW2017|004,nylon,0.3
alexander-mcqueen|FW2017|004,leather,0.7
alexander-mcqueen|FW2017|005,elastane,0.1
alexander-mcqueen|FW2017|005,nylon,0.6
alexander-mcqueen|FW2017|005,leather,0.3
alexander-mcqueen|FW2017|006,viscose,0.9
alexander-mcqueen|FW2017|006,elastane,0.1
alexander-mcqueen|FW2017|007,wool,0.6
alexander-mcqueen|FW2017|007,leather,0.1
alexander-mcqueen|FW2017|007,polyester,0.3
alexander-mcqueen|FW2017|008,leather,0.3
alexander-mcqueen|FW2017|008,viscose,0.7
alexander-mcqueen|FW2017|009,nylon,0.1
alexander-mcqueen|FW2017|009,leather,0.9
alexander-mcqueen|FW2017|010,nylon,0.3
alexander-mcqueen|FW2017|010,leather,0.7
alexander-mcqueen|FW2017|011,leather,0.7
alexander-mcqueen|FW2017|011,nylon,0.3
alexander-mcqueen|FW2017|012,nylon,0.3
alexander-mcqueen|FW2017|012,leather,0.7
alexander-mcqueen|FW2017|013,nylon,0.3
alexander-mcqueen|FW2017|013,leather,0.7
alexander-mcqueen|FW2017|014,polyester,0.3
alexander-mcqueen|FW2017|014,viscose,0.7
alexander-mcqueen|FW2017|015,viscose,0.7
alexander-mcqueen|FW2017|015,polyester,0.3
alexander-mcqueen|FW2017|016,polyester,0.3
alexander-mcqueen|FW2017|016,denim,0.7
alexander-mcqueen|FW2017|017,wool,0.7
alexander-mcqueen|FW2017|017,polyester,0.3
alexander-mcqueen|FW2017|018,leather,0.3
alexander-mcqueen|FW2017|018,viscose,0.7
alexander-mcqueen|FW2017|020,viscose,0.7
alexander-mcqueen|FW2017|020,elastane,0.3
alexander-mcqueen|FW2017|021,wool,0.7
alexander-mcqueen|FW2017|021,polyester,0.3
alexander-mcqueen|FW2017|022,nylon,0.7
alexander-mcqueen|FW2017|022,elastane,0.3
alexander-mcqueen|FW2017|023,polyester,0.7
alexander-mcqueen|FW2017|023,elastane,0.3
alexander-mcqueen|FW2017|024,polyester,0.7
alexander-mcqueen|FW2017|024,elastane,0.3
alexander-mcqueen|FW2017|025,wool,0.6
alexander-mcqueen|FW2017|025,nylon,0.3
alexander-mcqueen|FW2017|025,elastane,0.1
alexander-mcqueen|FW2017|026,nylon,0.1
alexander-mcqueen|FW2017|026,wool,0.9
alexander-mcqueen|FW2017|027,silk,0.7
alexander-mcqueen|FW2017|027,nylon,0.3
alexander-mcqueen|FW2017|028,polyester,0.7
alexander-mcqueen|FW2017|028,elastane,0.3
alexander-mcqueen|FW2017|029,wool,0.9
alexander-mcqueen|FW2017|029,elastane,0.1
alexander-mcqueen|FW2017|030,nylon,0.1
alexander-mcqueen|FW2017|030,wool,0.9
alexander-mcqueen|FW2017|031,viscose,0.7
alexander-mcqueen|FW2017|031,polyester,0.3
alexander-mcqueen|FW2017|032,viscose,0.7
alexander-mcqueen|FW2017|032,polyester,0.3
alexander-mcqueen|FW2017|033,polyester,0.7
alexander-mcqueen|FW2017|033,elastane,0.3
alexander-mcqueen|FW2017|034,wool,0.7
alexander-mcqueen|FW2017|034,polyester,0.2
alexander-mcqueen|FW2017|034,elastane,0.1
alexander-mcqueen|FW2017|035,polyester,0.7
alexander-mcqueen|FW2017|035,elastane,0.3
alexander-mcqueen|FW2017|036,viscose,0.3
alexander-mcqueen|FW2017|036,polyester,0.7
alexander-mcqueen|FW2017|037,polyester,0.3
alexander-mcqueen|FW2017|037,viscose,0.7
alexander-mcqueen|FW2017|038,polyester,0.3
alexander-mcqueen|FW2017|038,viscose,0.7
alexander-mcqueen|FW2017|039,elastane,0.3
alexander-mcqueen|FW2017|039,polyester,0.7
alexander-mcqueen|FW2017|040,elastane,0.3
alexander-mcqueen|FW2017|040,denim,0.1
alexander-mcqueen|FW2017|040,polyester,0.6
alexander-mcqueen|FW2017|041,elastane,0.1
alexander-mcqueen|FW2017|041,viscose,0.6
alexander-mcqueen|FW2017|041,polyester,0.3
alexander-mcqueen|FW2017|042,viscose,0.7
alexander-mcqueen|FW2017|042,polyester,0.3
alexander-mcqueen|FW2017|043,viscose,0.7
alexander-mcqueen|FW2017|043,polyester,0.3
alexander-mcqueen|FW2017|044,viscose,0.3
alexander-mcqueen|FW2017|044,polyester,0.7
alexander-mcqueen|FW2017|045,polyester,0.3
alexander-mcqueen|FW2017|045,viscose,0.6
alexander-mcqueen|FW2017|045,elastane,0.1
alexander-mcqueen|FW2017|046,polyester,0.1
alexander-mcqueen|FW2017|046,viscose,0.6
alexander-mcqueen|FW2017|046,leather,0.3
alexander-mcqueen|FW2017|047,elastane,0.3
alexander-mcqueen|FW2017|047,polyester,0.7
alexander-mcqueen|FW2017|048,leather,0.2
alexander-mcqueen|FW2017|048,viscose,0.1
alexander-mcqueen|FW2017|048,nylon,0.7
alexander-mcqueen|FW2017|049,nylon,0.1
alexander-mcqueen|FW2017|049,viscose,0.2
alexander-mcqueen|FW2017|049,polyester,0.7
alexander-mcqueen|FW2017|051,polyester,0.25
alexander-mcqueen|FW2017|051,viscose,0.65
alexander-mcqueen|FW2017|051,leather,0.1
alexander-mcqueen|FW2017|052,nylon,0.1
alexander-mcqueen|FW2017|052,polyester,0.3
alexander-mcqueen|FW2017|052,viscose,0.6
alexander-mcqueen|FW2017|053,wool,0.9
alexander-mcqueen|FW2017|053,elastane,0.1
alexander-mcqueen|FW2017|054,leather,0.1
alexander-mcqueen|FW2017|054,wool,0.7
alexander-mcqueen|FW2017|054,nylon,0.2
alexander-mcqueen|FW2017|055,leather,0.3
alexander-mcqueen|FW2017|055,wool,0.7
alexander-mcqueen|FW2017|056,elastane,0.1
alexander-mcqueen|FW2017|056,viscose,0.9
alexander-mcqueen|FW2017|057,elastane,0.3
alexander-mcqueen|FW2017|057,polyester,0.7
alexander-mcqueen|FW2017|058,viscose,0.7
alexander-mcqueen|FW2017|058,elastane,0.3
alexander-mcqueen|FW2018|001,wool,0.9
alexander-mcqueen|FW2018|001,nylon,0.1
alexander-mcqueen|FW2018|002,nylon,0.3
alexander-mcqueen|FW2018|002,wool,0.7
alexander-mcqueen|FW2018|003,nylon,0.2
alexander-mcqueen|FW2018|003,elastane,0.1
alexander-mcqueen|FW2018|003,wool,0.7
alexander-mcqueen|FW2018|004,elastane,0.3
alexander-mcqueen|FW2018|004,polyester,0.7
alexander-mcqueen|FW2018|005,wool,0.6
alexander-mcqueen|FW2018|005,polyester,0.4
alexander-mcqueen|FW2018|006,viscose,0.7
alexander-mcqueen|FW2018|006,silk,0.3
alexander-mcqueen|FW2018|007,polyester,0.7
alexander-mcqueen|FW2018|007,elastane,0.1
alexander-mcqueen|FW2018|007,nylon,0.2
alexander-mcqueen|FW2018|008,elastane,0.1
alexander-mcqueen|FW2018|008,wool,0.7
alexander-mcqueen|FW2018|008,nylon,0.2
alexander-mcqueen|FW2018|009,nylon,0.1
alexander-mcqueen|FW2018|009,leather,0.9
alexander-mcqueen|FW2018|010,viscose,0.7
alexander-mcqueen|FW2018|010,elastane,0.3
alexander-mcqueen|FW2018|011,viscose,0.7
alexander-mcqueen|FW2018|011,elastane,0.3
alexander-mcqueen|FW2018|012,wool,0.7
alexander-mcqueen|FW2018|012,polyester,0.3
alexander-mcqueen|FW2018|013,leather,0.7
alexander-mcqueen|FW2018|013,nylon,0.3
alexander-mcqueen|FW2018|014,leather,0.1
alexander-mcqueen|FW2018|014,wool,0.9
alexander-mcqueen|FW2018|015,silk,0.3
alexander-mcqueen|FW2018|015,wool,0.7
alexander-mcqueen|FW2018|016,elastane,0.3
alexander-mcqueen|FW2018|016,polyester,0.7
alexander-mcqueen|FW2018|017,elastane,0.3
alexander-mcqueen|FW2018|017,leather,0.7
alexander-mcqueen|FW2018|018,elastane,0.3
alexander-mcqueen|FW2018|018,polyester,0.7
alexander-mcqueen|FW2018|019,wool,0.7
alexander-mcqueen|FW2018|019,nylon,0.3
alexander-mcqueen|FW2018|020,elastane,0.3
alexander-mcqueen|FW2018|020,polyester,0.7
alexander-mcqueen|FW2018|021,wool,0.6
alexander-mcqueen|FW2018|021,nylon,0.3
alexander-mcqueen|FW2018|021,leather,0.1
alexander-mcqueen|FW2018|022,nylon,0.1
alexander-mcqueen|FW2018|022,wool,0.9
alexander-mcqueen|FW2018|023,silk,0.7
alexander-mcqueen|FW2018|023,nylon,0.3
alexander-mcqueen|FW2018|024,polyester,0.7
alexander-mcqueen|FW2018|024,elastane,0.3
alexander-mcqueen|FW2018|025,elastane,0.1
alexander-mcqueen|FW2018|025,wool,0.9
alexander-mcqueen|FW2018|026,wool,1.0
alexander-mcqueen|FW2018|027,viscose,1.0
alexander-mcqueen|FW2018|028,wool,0.8
alexander-mcqueen|FW2018|028,polyester,0.2
alexander-mcqueen|FW2018|029,cotton,0.5
alexander-mcqueen|FW2018|029,polyester,0.5
alexander-mcqueen|FW2018|030,wool,1.0
alexander-mcqueen|FW2018|031,wool,0.4
alexander-mcqueen|FW2018|031,polyester,0.6
alexander-mcqueen|FW2018|032,wool,1.0
alexander-mcqueen|FW2018|033,cotton,1.0
alexander-mcqueen|FW2018|034,cotton,1.0
alexander-mcqueen|FW2018|035,silk,0.4
alexander-mcqueen|FW2018|035,polyester,0.6
alexander-mcqueen|FW2018|036,denim,0.5
alexander-mcqueen|FW2018|036,cotton,0.2
alexander-mcqueen|FW2018|036,polyester,0.3
alexander-mcqueen|FW2018|037,viscose,0.3
alexander-mcqueen|FW2018|037,silk,0.7
alexander-mcqueen|FW2018|038,silk,0.5
alexander-mcqueen|FW2018|038,polyester,0.5
alexander-mcqueen|FW2018|039,polyester,0.5
alexander-mcqueen|FW2018|039,silk,0.5
alexander-mcqueen|FW2018|040,silk,0.5
alexander-mcqueen|FW2018|040,polyester,0.5
alexander-mcqueen|FW2018|041,polyester,0.5
alexander-mcqueen|FW2018|041,viscose,0.5
alexander-mcqueen|FW2018|042,leather,0.3
alexander-mcqueen|FW2018|042,polyester,0.1
alexander-mcqueen|FW2018|042,viscose,0.6
alexander-mcqueen|FW2018|043,elastane,0.3
alexander-mcqueen|FW2018|043,polyester,0.7
alexander-mcqueen|FW2018|044,wool,0.85
alexander-mcqueen|FW2018|044,nylon,0.15
alexander-mcqueen|FW2018|045,polyester,0.3
alexander-mcqueen|FW2018|045,viscose,0.7
alexander-mcqueen|FW2018|046,viscose,0.4
alexander-mcqueen|FW2018|046,wool,0.6
alexander-mcqueen|FW2018|047,polyester,0.3
alexander-mcqueen|FW2018|047,wool,0.7
alexander-mcqueen|FW2018|048,leather,0.1
alexander-mcqueen|FW2018|048,polyester,0.9
alexander-mcqueen|FW2018|049,nylon,0.2
alexander-mcqueen|FW2018|049,other,0.1
alexander-mcqueen|FW2018|049,wool,0.7
alexander-mcqueen|FW2018|050,leather,0.3
alexander-mcqueen|FW2018|050,polyester,0.7
alexander-mcqueen|FW2018|051,viscose,0.3
alexander-mcqueen|FW2018|051,leather,0.4
alexander-mcqueen|FW2018|051,polyester,0.3
alexander-mcqueen|FW2018|052,nylon,0.1
alexander-mcqueen|FW2018|052,leather,0.9
alexander-mcqueen|FW2018|053,other,0.3
alexander-mcqueen|FW2018|053,leather,0.7
alexander-mcqueen|FW2018|054,leather,0.9
alexander-mcqueen|FW2018|054,nylon,0.1
alexander-mcqueen|FW2018|055,leather,0.6
alexander-mcqueen|FW2018|055,viscose,0.4
alexander-mcqueen|FW2018|056,nylon,0.05
alexander-mcqueen|FW2018|056,leather,0.95
alexander-mcqueen|FW2018|057,viscose,0.7
alexander-mcqueen|FW2018|057,polyester,0.3
alexander-mcqueen|FW2018|058,technical,0.7
alexander-mcqueen|FW2018|058,leather,0.3
alexander-mcqueen|FW2018|059,elastane,0.3
alexander-mcqueen|FW2018|059,polyester,0.6
alexander-mcqueen|FW2018|059,leather,0.1
alexander-mcqueen|FW2018|060,wool,0.9
alexander-mcqueen|FW2018|060,elastane,0.1
alexander-mcqueen|FW2019|001,nylon,0.1
alexander-mcqueen|FW2019|001,wool,0.9
alexander-mcqueen|FW2019|002,elastane,0.3
alexander-mcqueen|FW2019|002,cotton,0.7
alexander-mcqueen|FW2019|003,silk,0.1
alexander-mcqueen|FW2019|003,wool,0.9
alexander-mcqueen|FW2019|004,wool,0.7
alexander-mcqueen|FW2019|004,leather,0.1
alexander-mcqueen|FW2019|004,nylon,0.2
alexander-mcqueen|FW2019|005,nylon,0.2
alexander-mcqueen|FW2019|005,wool,0.7
alexander-mcqueen|FW2019|005,leather,0.1
alexander-mcqueen|FW2019|006,leather,0.1
alexander-mcqueen|FW2019|006,nylon,0.2
alexander-mcqueen|FW2019|006,wool,0.7
alexander-mcqueen|FW2019|007,viscose,0.7
alexander-mcqueen|FW2019|007,leather,0.3
alexander-mcqueen|FW2019|008,wool,0.7
alexander-mcqueen|FW2019|008,nylon,0.1
alexander-mcqueen|FW2019|008,leather,0.2
alexander-mcqueen|FW2019|009,wool,0.9
alexander-mcqueen|FW2019|009,silk,0.1
alexander-mcqueen|FW2019|010,wool,0.9
alexander-mcqueen|FW2019|010,leather,0.1
alexander-mcqueen|FW2019|011,wool,0.9
alexander-mcqueen|FW2019|011,nylon,0.1
alexander-mcqueen|FW2019|012,wool,0.9
alexander-mcqueen|FW2019|012,nylon,0.1
alexander-mcqueen|FW2019|013,polyester,0.7
alexander-mcqueen|FW2019|013,leather,0.3
alexander-mcqueen|FW2019|014,elastane,0.3
alexander-mcqueen|FW2019|014,leather,0.7
alexander-mcqueen|FW2019|015,wool,0.6
alexander-mcqueen|FW2019|015,leather,0.1
alexander-mcqueen|FW2019|015,nylon,0.3
alexander-mcqueen|FW2019|016,wool,0.9
alexander-mcqueen|FW2019|016,nylon,0.1
alexander-mcqueen|FW2019|017,silk,0.7
alexander-mcqueen|FW2019|017,nylon,0.3
alexander-mcqueen|FW2019|018,polyester,0.7
alexander-mcqueen|FW2019|018,elastane,0.3
alexander-mcqueen|FW2019|019,elastane,0.1
alexander-mcqueen|FW2019|019,wool,0.9
alexander-mcqueen|FW2019|020,wool,0.9
alexander-mcqueen|FW2019|020,nylon,0.1
alexander-mcqueen|FW2019|021,elastane,0.3
alexander-mcqueen|FW2019|021,polyester,0.7
alexander-mcqueen|FW2019|022,polyester,0.7
alexander-mcqueen|FW2019|022,elastane,0.3
alexander-mcqueen|FW2019|023,elastane,0.1
alexander-mcqueen|FW2019|023,wool,0.9
alexander-mcqueen|FW2019|024,wool,0.3
alexander-mcqueen|FW2019|024,cashmere,0.7
alexander-mcqueen|FW2019|025,elastane,0.1
alexander-mcqueen|FW2019|025,wool,0.7
alexander-mcqueen|FW2019|025,nylon,0.2
alexander-mcqueen|FW2019|026,polyester,0.4
alexander-mcqueen|FW2019|026,wool,0.6
alexander-mcqueen|FW2019|027,polyester,0.3
alexander-mcqueen|FW2019|027,viscose,0.7
alexander-mcqueen|FW2019|028,polyester,0.3
alexander-mcqueen|FW2019|028,viscose,0.7
alexander-mcqueen|FW2019|029,elastane,0.3
alexander-mcqueen|FW2019|029,polyester,0.7
alexander-mcqueen|FW2019|030,elastane,0.1
alexander-mcqueen|FW2019|030,polyester,0.6
alexander-mcqueen|FW2019|030,nylon,0.3
alexander-mcqueen|FW2019|031,polyester,0.3
alexander-mcqueen|FW2019|031,viscose,0.6
alexander-mcqueen|FW2019|031,elastane,0.1
alexander-mcqueen|FW2019|032,polyester,0.4
alexander-mcqueen|FW2019|032,viscose,0.6
alexander-mcqueen|FW2019|033,polyester,0.3
alexander-mcqueen|FW2019|033,viscose,0.7
alexander-mcqueen|FW2019|034,viscose,0.3
alexander-mcqueen|FW2019|034,polyester,0.7
alexander-mcqueen|FW2019|035,elastane,0.1
alexander-mcqueen|FW2019|035,viscose,0.6
alexander-mcqueen|FW2019|035,polyester,0.3
alexander-mcqueen|FW2019|036,viscose,0.6
alexander-mcqueen|FW2019|036,polyester,0.1
alexander-mcqueen|FW2019|036,leather,0.3
alexander-mcqueen|FW2019|037,polyester,0.7
alexander-mcqueen|FW2019|037,elastane,0.3
alexander-mcqueen|FW2019|038,nylon,0.2
alexander-mcqueen|FW2019|038,leather,0.1
alexander-mcqueen|FW2019|038,wool,0.7
alexander-mcqueen|FW2019|039,technical,0.1
alexander-mcqueen|FW2019|039,polyester,0.9
alexander-mcqueen|FW2019|040,leather,0.2
alexander-mcqueen|FW2019|040,nylon,0.1
alexander-mcqueen|FW2019|040,wool,0.7
alexander-mcqueen|FW2019|041,polyester,0.7
alexander-mcqueen|FW2019|041,nylon,0.1
alexander-mcqueen|FW2019|041,leather,0.2
alexander-mcqueen|FW2019|042,elastane,0.1
alexander-mcqueen|FW2019|042,wool,0.7
alexander-mcqueen|FW2019|042,nylon,0.2
alexander-mcqueen|FW2019|043,polyester,0.7
alexander-mcqueen|FW2019|043,nylon,0.2
alexander-mcqueen|FW2019|043,leather,0.1
alexander-mcqueen|FW2019|044,leather,0.75
alexander-mcqueen|FW2019|044,technical,0.25
alexander-mcqueen|FW2019|045,other,0.1
alexander-mcqueen|FW2019|045,leather,0.9
alexander-mcqueen|FW2019|046,polyester,0.1
alexander-mcqueen|FW2019|046,leather,0.2
alexander-mcqueen|FW2019|046,wool,0.7
alexander-mcqueen|FW2019|047,leather,0.1
alexander-mcqueen|FW2019|047,polyester,0.7
alexander-mcqueen|FW2019|047,nylon,0.2
alexander-mcqueen|FW2019|048,nylon,0.1
alexander-mcqueen|FW2019|048,wool,0.9
alexander-mcqueen|FW2019|049,polyester,0.9
alexander-mcqueen|FW2019|049,nylon,0.1
alexander-mcqueen|FW2019|050,wool,0.9
alexander-mcqueen|FW2019|050,elastane,0.1
alexander-mcqueen|FW2019|051,leather,0.15
alexander-mcqueen|FW2019|051,viscose,0.85
alexander-mcqueen|FW2019|052,leather,0.95
alexander-mcqueen|FW2019|052,nylon,0.05
alexander-mcqueen|FW2019|053,leather,1.0
alexander-mcqueen|FW2019|054,leather,0.95
alexander-mcqueen|FW2019|054,nylon,0.05
alexander-mcqueen|FW2019|055,nylon,0.1
alexander-mcqueen|FW2019|055,leather,0.2
alexander-mcqueen|FW2019|055,viscose,0.7
alexander-mcqueen|FW2019|056,leather,0.95
alexander-mcqueen|FW2019|056,nylon,0.05
alexander-mcqueen|FW2019|057,viscose,0.4
alexander-mcqueen|FW2019|057,leather,0.6
alexander-mcqueen|FW2019|058,polyester,0.9
alexander-mcqueen|FW2019|058,other,0.1
alexander-mcqueen|FW2019|059,polyester,0.7
alexander-mcqueen|FW2019|059,other,0.1
alexander-mcqueen|FW2019|059,nylon,0.2
alexander-mcqueen|FW2019|060,nylon,0.2
alexander-mcqueen|FW2019|060,other,0.1
alexander-mcqueen|FW2019|060,viscose,0.7
alexander-mcqueen|FW2020|001,nylon,0.2
alexander-mcqueen|FW2020|001,elastane,0.1
alexander-mcqueen|FW2020|001,wool,0.7
alexander-mcqueen|FW2020|002,elastane,0.3
alexander-mcqueen|FW2020|002,polyester,0.7
alexander-mcqueen|FW2020|003,wool,0.7
alexander-mcqueen|FW2020|003,viscose,0.3
alexander-mcqueen|FW2020|004,viscose,0.7
alexander-mcqueen|FW2020|004,polyester,0.3
alexander-mcqueen|FW2020|005,polyester,0.3
alexander-mcqueen|FW2020|005,wool,0.7
alexander-mcqueen|FW2020|006,elastane,0.3
alexander-mcqueen|FW2020|006,viscose,0.7
alexander-mcqueen|FW2020|007,wool,0.9
alexander-mcqueen|FW2020|007,polyester,0.1
alexander-mcqueen|FW2020|008,polyester,0.1
alexander-mcqueen|FW2020|008,wool,0.9
alexander-mcqueen|FW2020|009,wool,0.7
alexander-mcqueen|FW2020|009,silk,0.3
alexander-mcqueen|FW2020|010,nylon,0.2
alexander-mcqueen|FW2020|010,elastane,0.1
alexander-mcqueen|FW2020|010,wool,0.7
alexander-mcqueen|FW2020|011,elastane,0.1
alexander-mcqueen|FW2020|011,wool,0.9
alexander-mcqueen|FW2020|012,leather,0.9
