look_id,color,weight
alexander-mcqueen|FW2016|026,black,1.0
alexander-mcqueen|FW2016|031,brown,0.4
alexander-mcqueen|FW2016|031,black,0.6
alexander-mcqueen|FW2016|033,black,0.5
alexander-mcqueen|FW2016|033,grey,0.5
alexander-mcqueen|FW2016|034,grey,1.0
alexander-mcqueen|FW2016|035,white,0.3
alexander-mcqueen|FW2016|035,black,0.7
alexander-mcqueen|FW2016|036,navy,1.0
alexander-mcqueen|FW2016|038,navy,1.0
alexander-mcqueen|FW2016|041,black,1.0
alexander-mcqueen|FW2016|043,white,0.4
alexander-mcqueen|FW2016|043,black,0.6
alexander-mcqueen|FW2016|044,red,0.3
alexander-mcqueen|FW2016|044,yellow,0.3
alexander-mcqueen|FW2016|044,brown,0.4
alexander-mcqueen|FW2016|045,brown,0.3
alexander-mcqueen|FW2016|045,yellow,0.4
alexander-mcqueen|FW2016|045,beige,0.3
alexander-mcqueen|FW2016|046,white,0.3
alexander-mcqueen|FW2016|046,orange,0.25
alexander-mcqueen|FW2016|046,blue,0.45
alexander-mcqueen|FW2016|047,orange,0.2
alexander-mcqueen|FW2016|047,white,0.3
alexander-mcqueen|FW2016|047,blue,0.5
alexander-mcqueen|FW2016|048,beige,0.2
alexander-mcqueen|FW2016|048,yellow,0.6
alexander-mcqueen|FW2016|048,white,0.2
alexander-mcqueen|FW2016|049,white,0.7
alexander-mcqueen|FW2016|049,grey,0.3
alexander-mcqueen|FW2016|050,white,1.0
alexander-mcqueen|FW2016|051,white,0.5
alexander-mcqueen|FW2016|051,navy,0.5
alexander-mcqueen|FW2016|052,black,0.5
alexander-mcqueen|FW2016|052,white,0.3
alexander-mcqueen|FW2016|052,purple,0.2
alexander-mcqueen|FW2016|053,white,0.5
alexander-mcqueen|FW2016|053,black,0.5
alexander-mcqueen|FW2016|054,blue,0.5
alexander-mcqueen|FW2016|054,purple,0.2
alexander-mcqueen|FW2016|054,white,0.3
alexander-mcqueen|FW2016|055,black,1.0
alexander-mcqueen|FW2016|056,white,0.3
alexander-mcqueen|FW2016|056,black,0.7
alexander-mcqueen|FW2016|057,black,1.0
alexander-mcqueen|FW2016|058,black,0.8
alexander-mcqueen|FW2016|058,pink,0.2
alexander-mcqueen|FW2016|059,black,1.0
alexander-mcqueen|FW2016|060,white,0.05
alexander-mcqueen|FW2016|060,black,0.95
alexander-mcqueen|FW2017|001,brown,0.5
alexander-mcqueen|FW2017|001,metallic,0.5
alexander-mcqueen|FW2017|002,black,1.0
alexander-mcqueen|FW2017|003,white,0.1
alexander-mcqueen|FW2017|003,black,0.9
alexander-mcqueen|FW2017|004,black,0.85
alexander-mcqueen|FW2017|004,red,0.15
alexander-mcqueen|FW2017|005,red,0.1
alexander-mcqueen|FW2017|005,burgundy,0.2
alexander-mcqueen|FW2017|005,black,0.7
alexander-mcqueen|FW2017|006,red,0.3
alexander-mcqueen|FW2017|006,white,0.7
alexander-mcqueen|FW2017|007,blue,0.25
alexander-mcqueen|FW2017|007,burgundy,0.35
alexander-mcqueen|FW2017|007,black,0.4
alexander-mcqueen|FW2017|008,red,0.2
alexander-mcqueen|FW2017|008,burgundy,0.3
alexander-mcqueen|FW2017|008,black,0.5
alexander-mcqueen|FW2017|009,brown,0.1
alexander-mcqueen|FW2017|009,black,0.9
alexander-mcqueen|FW2017|010,red,0.2
alexander-mcqueen|FW2017|010,black,0.8
alexander-mcqueen|FW2017|011,red,0.3
alexander-mcqueen|FW2017|011,black,0.6
alexander-mcqueen|FW2017|011,white,0.1
alexander-mcqueen|FW2017|012,blue,0.2
alexander-mcqueen|FW2017|012,red,0.3
alexander-mcqueen|FW2017|012,black,0.5
alexander-mcqueen|FW2017|013,black,0.5
alexander-mcqueen|FW2017|013,red,0.3
alexander-mcqueen|FW2017|013,blue,0.2
alexander-mcqueen|FW2017|014,black,0.1
alexander-mcqueen|FW2017|014,white,0.3
alexander-mcqueen|FW2017|014,red,0.6
alexander-mcqueen|FW2017|015,black,0.6
alexander-mcqueen|FW2017|015,grey,0.1
alexander-mcqueen|FW2017|015,white,0.3
alexander-mcqueen|FW2017|016,white,0.3
alexander-mcqueen|FW2017|016,black,0.5
alexander-mcqueen|FW2017|016,blue,0.2
alexander-mcqueen|FW2017|017,black,0.9
alexander-mcqueen|FW2017|017,navy,0.1
alexander-mcqueen|FW2017|020,red,0.15
alexander-mcqueen|FW2017|020,white,0.85
alexander-mcqueen|FW2017|021,burgundy,0.3
alexander-mcqueen|FW2017|021,black,0.6
alexander-mcqueen|FW2017|021,navy,0.1
alexander-mcqueen|FW2017|022,black,0.6
alexander-mcqueen|FW2017|022,red,0.4
alexander-mcqueen|FW2017|023,black,0.7
alexander-mcqueen|FW2017|023,red,0.3
alexander-mcqueen|FW2017|024,black,0.3
alexander-mcqueen|FW2017|024,red,0.7
alexander-mcqueen|FW2017|025,grey,0.2
alexander-mcqueen|FW2017|025,navy,0.1
alexander-mcqueen|FW2017|025,black,0.7
alexander-mcqueen|FW2017|026,black,0.2
alexander-mcqueen|FW2017|026,grey,0.8
alexander-mcqueen|FW2017|027,black,0.8
alexander-mcqueen|FW2017|027,white,0.2
alexander-mcqueen|FW2017|028,black,0.1
alexander-mcqueen|FW2017|028,navy,0.9
alexander-mcqueen|FW2017|029,black,1.0
alexander-mcqueen|FW2017|030,navy,0.9
alexander-mcqueen|FW2017|030,white,0.1
alexander-mcqueen|FW2017|031,white,0.9
alexander-mcqueen|FW2017|031,cream,0.1
alexander-mcqueen|FW2017|032,blue,0.6
alexander-mcqueen|FW2017|032,light-blue,0.1
alexander-mcqueen|FW2017|032,navy,0.3
alexander-mcqueen|FW2017|033,beige,0.9
alexander-mcqueen|FW2017|033,brown,0.1
alexander-mcqueen|FW2017|034,black,0.3
alexander-mcqueen|FW2017|034,burgundy,0.6
alexander-mcqueen|FW2017|034,blue,0.1
alexander-mcqueen|FW2017|035,burgundy,0.3
alexander-mcqueen|FW2017|035,red,0.6
alexander-mcqueen|FW2017|035,cream,0.1
alexander-mcqueen|FW2017|036,cream,0.3
alexander-mcqueen|FW2017|036,black,0.1
alexander-mcqueen|FW2017|036,brown,0.6
alexander-mcqueen|FW2017|037,brown,0.7
alexander-mcqueen|FW2017|037,cream,0.3
alexander-mcqueen|FW2017|038,brown,0.4
alexander-mcqueen|FW2017|038,beige,0.6
alexander-mcqueen|FW2017|039,orange,0.2
alexander-mcqueen|FW2017|039,purple,0.3
alexander-mcqueen|FW2017|039,multicolor,0.1
alexander-mcqueen|FW2017|039,blue,0.4
alexander-mcqueen|FW2017|040,blue,0.5
alexander-mcqueen|FW2017|040,orange,0.3
alexander-mcqueen|FW2017|040,multicolor,0.2
alexander-mcqueen|FW2017|041,white,0.4
alexander-mcqueen|FW2017|041,yellow,0.35
alexander-mcqueen|FW2017|041,cream,0.25
alexander-mcqueen|FW2017|042,white,0.3
alexander-mcqueen|FW2017|042,grey,0.1
alexander-mcqueen|FW2017|042,light-blue,0.6
alexander-mcqueen|FW2017|043,light-blue,0.3
alexander-mcqueen|FW2017|043,cream,0.1
alexander-mcqueen|FW2017|043,white,0.6
alexander-mcqueen|FW2017|044,navy,0.5
alexander-mcqueen|FW2017|044,black,0.1
alexander-mcqueen|FW2017|044,white,0.4
alexander-mcqueen|FW2017|045,white,0.1
alexander-mcqueen|FW2017|045,multicolor,0.7
alexander-mcqueen|FW2017|045,black,0.2
alexander-mcqueen|FW2017|046,brown,0.3
alexander-mcqueen|FW2017|046,black,0.4
alexander-mcqueen|FW2017|046,white,0.3
alexander-mcqueen|FW2017|047,light-blue,0.4
alexander-mcqueen|FW2017|047,white,0.2
alexander-mcqueen|FW2017|047,burgundy,0.4
alexander-mcqueen|FW2017|048,metallic,0.1
alexander-mcqueen|FW2017|048,black,0.9
alexander-mcqueen|FW2017|049,multicolor,0.3
alexander-mcqueen|FW2017|049,black,0.3
alexander-mcqueen|FW2017|049,red,0.4
alexander-mcqueen|FW2017|051,black,0.3
alexander-mcqueen|FW2017|051,grey,0.15
alexander-mcqueen|FW2017|051,red,0.55
alexander-mcqueen|FW2017|052,black,0.2
alexander-mcqueen|FW2017|052,white,0.3
alexander-mcqueen|FW2017|052,red,0.5
alexander-mcqueen|FW2017|053,black,1.0
alexander-mcqueen|FW2017|054,red,0.4
alexander-mcqueen|FW2017|054,black,0.6
alexander-mcqueen|FW2017|055,black,1.0
alexander-mcqueen|FW2017|056,white,0.5
alexander-mcqueen|FW2017|056,red,0.5
alexander-mcqueen|FW2017|057,white,0.4
alexander-mcqueen|FW2017|057,grey,0.2
alexander-mcqueen|FW2017|057,red,0.4
alexander-mcqueen|FW2017|058,black,0.1
alexander-mcqueen|FW2017|058,red,0.4
alexander-mcqueen|FW2017|058,grey,0.5
alexander-mcqueen|FW2018|001,black,0.95
alexander-mcqueen|FW2018|001,navy,0.05
alexander-mcqueen|FW2018|002,black,0.9
alexander-mcqueen|FW2018|002,white,0.1
alexander-mcqueen|FW2018|003,red,0.2
alexander-mcqueen|FW2018|003,black,0.8
alexander-mcqueen|FW2018|004,black,0.5
alexander-mcqueen|FW2018|004,red,0.5
alexander-mcqueen|FW2018|005,black,0.6
alexander-mcqueen|FW2018|005,red,0.4
alexander-mcqueen|FW2018|006,black,0.4
alexander-mcqueen|FW2018|006,red,0.1
alexander-mcqueen|FW2018|006,burgundy,0.5
alexander-mcqueen|FW2018|007,black,0.3
alexander-mcqueen|FW2018|007,burgundy,0.2
alexander-mcqueen|FW2018|007,red,0.5
alexander-mcqueen|FW2018|008,grey,0.1
alexander-mcqueen|FW2018|008,black,0.9
alexander-mcqueen|FW2018|009,red,0.05
alexander-mcqueen|FW2018|009,black,0.95
alexander-mcqueen|FW2018|010,black,0.4
alexander-mcqueen|FW2018|010,red,0.6
alexander-mcqueen|FW2018|011,black,0.1
alexander-mcqueen|FW2018|011,red,0.9
alexander-mcqueen|FW2018|012,black,0.7
alexander-mcqueen|FW2018|012,red,0.3
alexander-mcqueen|FW2018|013,black,0.5
alexander-mcqueen|FW2018|013,red,0.5
alexander-mcqueen|FW2018|014,metallic,0.05
alexander-mcqueen|FW2018|014,black,0.95
alexander-mcqueen|FW2018|015,navy,0.3
alexander-mcqueen|FW2018|015,black,0.7
alexander-mcqueen|FW2018|016,red,0.5
alexander-mcqueen|FW2018|016,black,0.5
alexander-mcqueen|FW2018|017,black,0.9
alexander-mcqueen|FW2018|017,navy,0.1
alexander-mcqueen|FW2018|018,red,0.3
alexander-mcqueen|FW2018|018,white,0.2
alexander-mcqueen|FW2018|018,black,0.5
alexander-mcqueen|FW2018|019,black,0.3
alexander-mcqueen|FW2018|019,burgundy,0.7
alexander-mcqueen|FW2018|020,burgundy,0.3
alexander-mcqueen|FW2018|020,navy,0.1
alexander-mcqueen|FW2018|020,black,0.6
alexander-mcqueen|FW2018|021,navy,0.1
alexander-mcqueen|FW2018|021,black,0.7
alexander-mcqueen|FW2018|021,grey,0.2
alexander-mcqueen|FW2018|022,grey,0.8
alexander-mcqueen|FW2018|022,black,0.2
alexander-mcqueen|FW2018|023,cream,0.1
alexander-mcqueen|FW2018|023,white,0.2
alexander-mcqueen|FW2018|023,black,0.7
alexander-mcqueen|FW2018|024,navy,0.7
alexander-mcqueen|FW2018|024,black,0.3
alexander-mcqueen|FW2018|025,black,1.0
alexander-mcqueen|FW2018|026,navy,1.0
alexander-mcqueen|FW2018|027,black,1.0
alexander-mcqueen|FW2018|028,brown,0.7
alexander-mcqueen|FW2018|028,black,0.3
alexander-mcqueen|FW2018|029,white,0.2
alexander-mcqueen|FW2018|029,black,0.5
alexander-mcqueen|FW2018|029,brown,0.3
alexander-mcqueen|FW2018|030,beige,1.0
alexander-mcqueen|FW2018|031,white,0.3
alexander-mcqueen|FW2018|031,red,0.7
alexander-mcqueen|FW2018|032,beige,1.0
alexander-mcqueen|FW2018|033,yellow,0.3
alexander-mcqueen|FW2018|033,red,0.2
alexander-mcqueen|FW2018|033,brown,0.5
alexander-mcqueen|FW2018|034,brown,0.3
alexander-mcqueen|FW2018|034,pink,0.3
alexander-mcqueen|FW2018|034,yellow,0.4
alexander-mcqueen|FW2018|035,white,0.3
alexander-mcqueen|FW2018|035,blue,0.4
alexander-mcqueen|FW2018|035,orange,0.3
alexander-mcqueen|FW2018|036,white,0.3
alexander-mcqueen|FW2018|036,orange,0.2
alexander-mcqueen|FW2018|036,blue,0.5
alexander-mcqueen|FW2018|037,yellow,0.6
alexander-mcqueen|FW2018|037,white,0.4
alexander-mcqueen|FW2018|038,white,0.7
alexander-mcqueen|FW2018|038,grey,0.3
alexander-mcqueen|FW2018|039,white,1.0
alexander-mcqueen|FW2018|040,white,0.7
alexander-mcqueen|FW2018|040,navy,0.3
alexander-mcqueen|FW2018|041,purple,0.2
alexander-mcqueen|FW2018|041,white,0.3
alexander-mcqueen|FW2018|041,black,0.5
alexander-mcqueen|FW2018|042,white,0.3
alexander-mcqueen|FW2018|042,black,0.4
alexander-mcqueen|FW2018|042,brown,0.3
alexander-mcqueen|FW2018|043,blue,0.4
alexander-mcqueen|FW2018|043,white,0.2
alexander-mcqueen|FW2018|043,burgundy,0.4
alexander-mcqueen|FW2018|044,red,0.15
alexander-mcqueen|FW2018|044,black,0.85
alexander-mcqueen|FW2018|045,white,0.35
alexander-mcqueen|FW2018|045,red,0.25
alexander-mcqueen|FW2018|045,black,0.4
alexander-mcqueen|FW2018|046,red,0.3
alexander-mcqueen|FW2018|046,multicolor,0.2
alexander-mcqueen|FW2018|046,black,0.5
alexander-mcqueen|FW2018|047,burgundy,0.7
alexander-mcqueen|FW2018|047,white,0.2
alexander-mcqueen|FW2018|047,black,0.1
alexander-mcqueen|FW2018|048,black,0.1
alexander-mcqueen|FW2018|048,pink,0.85
alexander-mcqueen|FW2018|048,red,0.05
alexander-mcqueen|FW2018|049,red,0.25
alexander-mcqueen|FW2018|049,black,0.75
alexander-mcqueen|FW2018|050,black,0.7
alexander-mcqueen|FW2018|050,red,0.3
alexander-mcqueen|FW2018|051,white,0.4
alexander-mcqueen|FW2018|051,black,0.4
alexander-mcqueen|FW2018|051,cream,0.2
alexander-mcqueen|FW2018|052,green,0.7
alexander-mcqueen|FW2018|052,black,0.3
alexander-mcqueen|FW2018|053,grey,0.2
alexander-mcqueen|FW2018|053,cream,0.8
alexander-mcqueen|FW2018|054,black,0.3
alexander-mcqueen|FW2018|054,burgundy,0.7
alexander-mcqueen|FW2018|055,white,0.4
alexander-mcqueen|FW2018|055,green,0.6
alexander-mcqueen|FW2018|056,green,0.65
alexander-mcqueen|FW2018|056,black,0.35
alexander-mcqueen|FW2018|057,white,0.1
alexander-mcqueen|FW2018|057,cream,0.2
alexander-mcqueen|FW2018|057,light-blue,0.7
alexander-mcqueen|FW2018|058,black,0.05
alexander-mcqueen|FW2018|058,green,0.95
alexander-mcqueen|FW2018|059,black,0.2
alexander-mcqueen|FW2018|059,white,0.3
alexander-mcqueen|FW2018|059,green,0.5
alexander-mcqueen|FW2018|060,green,0.95
alexander-mcqueen|FW2018|060,black,0.05
alexander-mcqueen|FW2019|001,black,1.0
alexander-mcqueen|FW2019|002,black,0.4
alexander-mcqueen|FW2019|002,green,0.6
alexander-mcqueen|FW2019|003,black,0.95
alexander-mcqueen|FW2019|003,white,0.05
alexander-mcqueen|FW2019|004,navy,0.1
alexander-mcqueen|FW2019|004,black,0.9
alexander-mcqueen|FW2019|005,black,0.9
alexander-mcqueen|FW2019|005,grey,0.1
alexander-mcqueen|FW2019|006,black,0.9
alexander-mcqueen|FW2019|006,grey,0.1
alexander-mcqueen|FW2019|007,white,0.9
alexander-mcqueen|FW2019|007,black,0.1
alexander-mcqueen|FW2019|008,grey,0.2
alexander-mcqueen|FW2019|008,brown,0.1
alexander-mcqueen|FW2019|008,black,0.7
alexander-mcqueen|FW2019|009,black,0.9
alexander-mcqueen|FW2019|009,navy,0.1
alexander-mcqueen|FW2019|010,grey,0.05
alexander-mcqueen|FW2019|010,black,0.95
alexander-mcqueen|FW2019|011,black,0.3
alexander-mcqueen|FW2019|011,grey,0.7
alexander-mcqueen|FW2019|012,navy,0.1
alexander-mcqueen|FW2019|012,grey,0.2
alexander-mcqueen|FW2019|012,black,0.7
alexander-mcqueen|FW2019|013,black,1.0
alexander-mcqueen|FW2019|014,black,1.0
alexander-mcqueen|FW2019|015,navy,0.1
alexander-mcqueen|FW2019|015,grey,0.2
alexander-mcqueen|FW2019|015,black,0.7
alexander-mcqueen|FW2019|016,grey,0.8
alexander-mcqueen|FW2019|016,black,0.2
alexander-mcqueen|FW2019|017,white,0.2
alexander-mcqueen|FW2019|017,cream,0.1
alexander-mcqueen|FW2019|017,black,0.7
alexander-mcqueen|FW2019|018,navy,0.9
alexander-mcqueen|FW2019|018,black,0.1
alexander-mcqueen|FW2019|019,grey,0.05
alexander-mcqueen|FW2019|019,black,0.95
alexander-mcqueen|FW2019|020,white,0.1
alexander-mcqueen|FW2019|020,navy,0.9
alexander-mcqueen|FW2019|021,black,1.0
alexander-mcqueen|FW2019|022,white,0.3
alexander-mcqueen|FW2019|022,black,0.4
alexander-mcqueen|FW2019|022,multicolor,0.3
alexander-mcqueen|FW2019|023,burgundy,0.05
alexander-mcqueen|FW2019|023,brown,0.95
alexander-mcqueen|FW2019|024,olive,0.1
alexander-mcqueen|FW2019|024,grey,0.3
alexander-mcqueen|FW2019|024,cream,0.6
alexander-mcqueen|FW2019|025,grey,0.3
alexander-mcqueen|FW2019|025,navy,0.1
alexander-mcqueen|FW2019|025,black,0.6
alexander-mcqueen|FW2019|026,black,0.5
alexander-mcqueen|FW2019|026,grey,0.4
alexander-mcqueen|FW2019|026,white,0.1
alexander-mcqueen|FW2019|027,brown,0.7
alexander-mcqueen|FW2019|027,cream,0.3
alexander-mcqueen|FW2019|028,beige,0.6
alexander-mcqueen|FW2019|028,brown,0.4
alexander-mcqueen|FW2019|029,blue,0.4
alexander-mcqueen|FW2019|029,purple,0.3
alexander-mcqueen|FW2019|029,orange,0.2
alexander-mcqueen|FW2019|029,multicolor,0.1
alexander-mcqueen|FW2019|030,blue,0.5
alexander-mcqueen|FW2019|030,orange,0.3
alexander-mcqueen|FW2019|030,multicolor,0.2
alexander-mcqueen|FW2019|031,yellow,0.35
alexander-mcqueen|FW2019|031,white,0.4
alexander-mcqueen|FW2019|031,light-blue,0.25
alexander-mcqueen|FW2019|032,white,0.4
alexander-mcqueen|FW2019|032,grey,0.1
alexander-mcqueen|FW2019|032,light-blue,0.5
alexander-mcqueen|FW2019|033,navy,0.1
alexander-mcqueen|FW2019|033,white,0.6
alexander-mcqueen|FW2019|033,light-blue,0.3
alexander-mcqueen|FW2019|034,navy,0.5
alexander-mcqueen|FW2019|034,black,0.1
alexander-mcqueen|FW2019|034,white,0.4
alexander-mcqueen|FW2019|035,white,0.1
alexander-mcqueen|FW2019|035,multicolor,0.7
alexander-mcqueen|FW2019|035,black,0.2
alexander-mcqueen|FW2019|036,brown,0.3
alexander-mcqueen|FW2019|036,black,0.4
alexander-mcqueen|FW2019|036,white,0.3
alexander-mcqueen|FW2019|037,burgundy,0.4
alexander-mcqueen|FW2019|037,blue,0.4
alexander-mcqueen|FW2019|037,white,0.2
alexander-mcqueen|FW2019|038,black,0.95
alexander-mcqueen|FW2019|038,navy,0.05
alexander-mcqueen|FW2019|039,grey,0.2
alexander-mcqueen|FW2019|039,white,0.3
alexander-mcqueen|FW2019|039,black,0.5
alexander-mcqueen|FW2019|040,red,0.4
alexander-mcqueen|FW2019|040,black,0.6
alexander-mcqueen|FW2019|041,red,0.4
alexander-mcqueen|FW2019|041,white,0.35
alexander-mcqueen|FW2019|041,black,0.25
alexander-mcqueen|FW2019|042,black,0.4
alexander-mcqueen|FW2019|042,red,0.6
alexander-mcqueen|FW2019|043,pink,0.5
alexander-mcqueen|FW2019|043,black,0.3
alexander-mcqueen|FW2019|043,multicolor,0.2
alexander-mcqueen|FW2019|044,blue,0.1
alexander-mcqueen|FW2019|044,black,0.6
alexander-mcqueen|FW2019|044,red,0.3
alexander-mcqueen|FW2019|045,black,1.0
alexander-mcqueen|FW2019|046,grey,0.1
alexander-mcqueen|FW2019|046,black,0.6
alexander-mcqueen|FW2019|046,white,0.3
alexander-mcqueen|FW2019|047,black,0.3
alexander-mcqueen|FW2019|047,white,0.2
alexander-mcqueen|FW2019|047,blue,0.5
alexander-mcqueen|FW2019|048,grey,0.9
alexander-mcqueen|FW2019|048,black,0.1
alexander-mcqueen|FW2019|049,blue,1.0
alexander-mcqueen|FW2019|050,navy,0.05
alexander-mcqueen|FW2019|050,black,0.95
alexander-mcqueen|FW2019|051,light-blue,0.95
alexander-mcqueen|FW2019|051,black,0.05
alexander-mcqueen|FW2019|052,navy,0.95
alexander-mcqueen|FW2019|052,metallic,0.05
alexander-mcqueen|FW2019|053,red,1.0
alexander-mcqueen|FW2019|054,black,0.05
alexander-mcqueen|FW2019|054,red,0.95
alexander-mcqueen|FW2019|055,black,0.1
alexander-mcqueen|FW2019|055,white,0.9
alexander-mcqueen|FW2019|056,black,0.9
alexander-mcqueen|FW2019|056,blue,0.1
alexander-mcqueen|FW2019|057,white,0.3
alexander-mcqueen|FW2019|057,black,0.6
alexander-mcqueen|FW2019|057,navy,0.1
alexander-mcqueen|FW2019|058,black,0.85
alexander-mcqueen|FW2019|058,metallic,0.15
alexander-mcqueen|FW2019|059,white,0.3
alexander-mcqueen|FW2019|059,black,0.7
alexander-mcqueen|FW2019|060,black,0.85
alexander-mcqueen|FW2019|060,metallic,0.05
alexander-mcqueen|FW2019|060,navy,0.1
alexander-mcqueen|FW2020|001,black,0.6
alexander-mcqueen|FW2020|001,white,0.4
alexander-mcqueen|FW2020|002,blue,0.2
alexander-mcqueen|FW2020|002,multicolor,0.7
alexander-mcqueen|FW2020|002,light-blue,0.1
alexander-mcqueen|FW2020|003,white,0.2
alexander-mcqueen|FW2020|003,black,0.8
alexander-mcqueen|FW2020|004,navy,0.4
alexander-mcqueen|FW2020|004,white,0.4
alexander-mcqueen|FW2020|004,black,0.2
alexander-mcqueen|FW2020|005,black,0.6
alexander-mcqueen|FW2020|005,white,0.1
alexander-mcqueen|FW2020|005,grey,0.3
alexander-mcqueen|FW2020|006,black,1.0
alexander-mcqueen|FW2020|007,grey,0.1
alexander-mcqueen|FW2020|007,white,0.2
alexander-mcqueen|FW2020|007,black,0.7
alexander-mcqueen|FW2020|008,grey,0.3
alexander-mcqueen|FW2020|008,navy,0.2
alexander-mcqueen|FW2020|008,black,0.5
alexander-mcqueen|FW2020|009,navy,0.1
alexander-mcqueen|FW2020|009,black,0.7
alexander-mcqueen|FW2020|009,white,0.2
alexander-mcqueen|FW2020|010,white,0.3
alexander-mcqueen|FW2020|010,black,0.6
alexander-mcqueen|FW2020|010,navy,0.1
alexander-mcqueen|FW2020|011,black,0.7
